Gene stable ID	Gene start (bp)	Gene end (bp)	Chromosome/scaffold name	Gene name	Gene type
ENSG00000015520	44552134	44580914	7	NPC1L1	protein_coding
ENSG00000164535	6448757	6523821	7	DAGLB	protein_coding
ENSG00000105989	116916685	116963343	7	WNT2	protein_coding
ENSG00000106648	151653464	151717019	7	GALNTL5	protein_coding
ENSG00000154438	117003276	117068177	7	ASZ1	protein_coding
ENSG00000136271	44605016	44614650	7	DDX56	protein_coding
ENSG00000205307	100169855	100171270	7	SAP25	protein_coding
ENSG00000136240	6485584	6523873	7	KDELR2	protein_coding
ENSG00000106336	100181605	100198740	7	FBXO24	protein_coding
ENSG00000215045	6537093	6591067	7	GRID2IP	protein_coding
ENSG00000178234	151722759	151819425	7	GALNT11	protein_coding
ENSG00000135164	86781677	86825653	7	DMTF1	protein_coding
ENSG00000001626	117105838	117356025	7	CFTR	protein_coding
ENSG00000136247	6617065	6629005	7	ZDHHC4	protein_coding
ENSG00000106333	100199800	100205798	7	PCOLCE	protein_coding
ENSG00000146576	6629648	6648357	7	C7orf26	protein_coding
ENSG00000055609	151832010	152133090	7	KMT2C	protein_coding
ENSG00000236609	6655248	6663921	7	ZNF853	protein_coding
ENSG00000158604	44617493	44621886	7	TMED4	protein_coding
ENSG00000164631	6728064	6746554	7	ZNF12	protein_coding
ENSG00000105953	44646171	44748665	7	OGDH	protein_coding
ENSG00000077063	117350705	117514193	7	CTTNBP2	protein_coding
ENSG00000106330	100209725	100213007	7	MOSPD3	protein_coding
ENSG00000169402	6793740	6838996	7	RSPH10B2	protein_coding
ENSG00000106327	100218039	100240402	7	TFR2	protein_coding
ENSG00000146574	6833765	6866401	7	CCZ1B	protein_coding
ENSG00000135185	86825478	86849903	7	TMEM243	protein_coding
ENSG00000077080	100240720	100254084	7	ACTL6B	protein_coding
ENSG00000128534	117824086	117832878	7	NAA38	protein_coding
ENSG00000106013	117854727	117882785	7	ANKRD7	protein_coding
ENSG00000106392	7196565	7288282	7	C1GALT1	protein_coding
ENSG00000215018	7395834	7575484	7	COL28A1	protein_coding
ENSG00000172354	100271154	100276797	7	GNB2	protein_coding
ENSG00000184408	119913722	120390385	7	KCND2	protein_coding
ENSG00000196584	152341864	152373250	7	XRCC2	protein_coding
ENSG00000106025	120427376	120498456	7	TSPAN12	protein_coding
ENSG00000005469	86974997	87029111	7	CROT	protein_coding
ENSG00000164654	7606503	7648560	7	MIOS	protein_coding
ENSG00000122515	44788180	44809477	7	ZMIZ2	protein_coding
ENSG00000005471	87031013	87109751	7	ABCB4	protein_coding
ENSG00000071243	120590803	120617270	7	ING3	protein_coding
ENSG00000133627	152456834	152552463	7	ACTR3B	protein_coding
ENSG00000106399	7676149	7758238	7	RPA3	protein_coding
ENSG00000196262	44836279	44864163	7	PPIA	protein_coding
ENSG00000146830	100277130	100287071	7	GIGYF1	protein_coding
ENSG00000085563	87133175	87342611	7	ABCB1	protein_coding
ENSG00000106034	120628731	120937498	7	CPED1	protein_coding
ENSG00000105968	44866390	44887682	7	H2AFV	protein_coding
ENSG00000130226	153584182	154685995	7	DPP6	protein_coding
ENSG00000106415	8008425	8133902	7	GLCCI1	protein_coding
ENSG00000146676	44915896	44924960	7	PURB	protein_coding
ENSG00000003147	8152814	8302317	7	ICA1	protein_coding
ENSG00000172336	100303676	100305118	7	POP7	protein_coding
ENSG00000130427	100318423	100321323	7	EPO	protein_coding
ENSG00000136286	45002261	45018697	7	MYO1G	protein_coding
ENSG00000122584	8473585	8792593	7	NXPH1	protein_coding
ENSG00000189043	10971578	10979883	7	NDUFA4	protein_coding
ENSG00000105784	87256864	87461611	7	RUNDC3B	protein_coding
ENSG00000002745	120965421	120981158	7	WNT16	protein_coding
ENSG00000106443	11013499	11209250	7	PHF14	protein_coding
ENSG00000196937	120988905	121036418	7	FAM3C	protein_coding
ENSG00000106278	121513143	121702090	7	PTPRZ1	protein_coding
ENSG00000136280	45039074	45116068	7	CCM2	protein_coding
ENSG00000075303	87462883	87505672	7	SLC25A40	protein_coding
ENSG00000005108	11409984	11871824	7	THSD7A	protein_coding
ENSG00000106460	12250867	12282993	7	TMEM106B	protein_coding
ENSG00000008311	121715701	121784334	7	AASS	protein_coding
ENSG00000157212	154735397	154794794	7	PAXIP1	protein_coding
ENSG00000006634	87505531	87538856	7	DBF4	protein_coding
ENSG00000128610	121941448	121950745	7	FEZF1	protein_coding
ENSG00000146530	12370511	12443567	7	VWDE	protein_coding
ENSG00000081803	121958481	122526813	7	CADPS2	protein_coding
ENSG00000008277	87563458	87832204	7	ADAM22	protein_coding
ENSG00000220575	154858777	154863267	7	HTR5A-AS1	protein_coding
ENSG00000157219	154862034	154877459	7	HTR5A	protein_coding
ENSG00000186480	155089486	155101945	7	INSIG1	protein_coding
ENSG00000006747	12610203	12693228	7	SCIN	protein_coding
ENSG00000164778	155250824	155257526	7	EN2	protein_coding
ENSG00000146910	155266901	155326557	7	CNPY1	protein_coding
ENSG00000216895	155403925	155437899	7	AC009403.2	protein_coding
ENSG00000122644	12726481	12730559	7	ARL4A	protein_coding
ENSG00000184863	155437145	155574179	7	RBM33	protein_coding
ENSG00000006468	13930853	14031050	7	ETV1	protein_coding
ENSG00000188050	122337766	122339210	7	RNF133	protein_coding
ENSG00000235631	122341718	122343021	7	RNF148	protein_coding
ENSG00000128519	122634759	122635754	7	TAS2R16	protein_coding
ENSG00000081800	122753585	122840040	7	SLC13A1	protein_coding
ENSG00000196411	100400187	100425121	7	EPHB4	protein_coding
ENSG00000164675	123092454	123175131	7	IQUB	protein_coding
ENSG00000146828	100424442	100464631	7	SLC12A9	protein_coding
ENSG00000136267	14184674	15014402	7	DGKB	protein_coding
ENSG00000164690	155592680	155604967	7	SHH	protein_coding
ENSG00000105982	156432975	156469824	7	RNF32	protein_coding
ENSG00000075142	87834433	87856308	7	SRI	protein_coding
ENSG00000187546	15239943	15601640	7	AGMO	protein_coding
ENSG00000128609	123177051	123198309	7	NDUFA5	protein_coding
ENSG00000106511	15650837	15726437	7	MEOX2	protein_coding
ENSG00000214960	16130817	16460947	7	ISPD	protein_coding
ENSG00000171243	16501106	16570205	7	SOSTDC1	protein_coding
ENSG00000105983	156461646	156685924	7	LMBR1	protein_coding
ENSG00000127954	87905744	87936206	7	STEAP4	protein_coding
ENSG00000146809	123207064	123277951	7	ASB15	protein_coding
ENSG00000182348	88388682	88966346	7	ZNF804B	protein_coding
ENSG00000164645	88423420	88425035	7	C7orf62	protein_coding
ENSG00000087077	100464760	100471076	7	TRIP6	protein_coding
ENSG00000164647	89783689	89794143	7	STEAP1	protein_coding
ENSG00000205858	16566505	16621193	7	LRRC72	protein_coding
ENSG00000170807	123295861	123304344	7	LMOD2	protein_coding
ENSG00000106524	16639401	16685442	7	ANKMY2	protein_coding
ENSG00000106299	123321989	123389121	7	WASL	protein_coding
ENSG00000157214	89796904	89867451	7	STEAP2	protein_coding
ENSG00000136261	16685756	16746148	7	BZW2	protein_coding
ENSG00000105792	89874488	89940377	7	C7orf63	protein_coding
ENSG00000087087	100472733	100486285	7	SRRT	protein_coding
ENSG00000106302	123469037	123517532	7	HYAL4	protein_coding
ENSG00000106304	123565286	123611468	7	SPAM1	protein_coding
ENSG00000234224	123670973	123673523	7	TMEM229A	protein_coding
ENSG00000170775	124386051	124405681	7	GPR37	protein_coding
ENSG00000146909	156742417	156765876	7	NOM1	protein_coding
ENSG00000128513	124462440	124570037	7	POT1	protein_coding
ENSG00000130675	156786745	156803345	7	MNX1	protein_coding
ENSG00000009335	156931607	157062066	7	UBE3C	protein_coding
ENSG00000105793	89964537	90020769	7	GTPBP10	protein_coding
ENSG00000179603	126078652	126893348	7	GRM8	protein_coding
ENSG00000176125	100486346	100487339	7	UFSP1	protein_coding
ENSG00000157224	90013035	90142716	7	CLDN12	protein_coding
ENSG00000087085	100487615	100494594	7	ACHE	protein_coding
ENSG00000105993	157128075	157210133	7	DNAJB6	protein_coding
ENSG00000106537	16793160	16824161	7	TSPAN13	protein_coding
ENSG00000106541	16831435	16873057	7	AGR2	protein_coding
ENSG00000169894	100547187	100611118	7	MUC3A	protein_coding
ENSG00000173467	16899029	16921611	7	AGR3	protein_coding
ENSG00000228273	100547257	100550424	7	MUC3A	protein_coding
ENSG00000205277	100612904	100662230	7	MUC12	protein_coding
ENSG00000058091	90095738	90839905	7	CDK14	protein_coding
ENSG00000048405	126986844	127071978	7	ZNF800	protein_coding
ENSG00000106546	17338246	17385776	7	AHR	protein_coding
ENSG00000071189	17830385	17980124	7	SNX13	protein_coding
ENSG00000229937	18066405	18067486	7	PRPS1L1	protein_coding
ENSG00000136274	45120037	45128513	7	NACAD	protein_coding
ENSG00000169876	100663353	100702020	7	MUC17	protein_coding
ENSG00000179562	127220672	127233665	7	GCC1	protein_coding
ENSG00000136270	45139699	45151646	7	TBRG4	protein_coding
ENSG00000004059	127228399	127231759	7	ARF5	protein_coding
ENSG00000169871	100728720	100735017	7	TRIM56	protein_coding
ENSG00000155093	157331750	158380480	7	PTPRN2	protein_coding
ENSG00000157240	90893783	90898123	7	FZD1	protein_coding
ENSG00000048052	18126572	19042039	7	HDAC9	protein_coding
ENSG00000127989	91321323	91510034	7	MTERF	protein_coding
ENSG00000106328	127231463	127242198	7	FSCN3	protein_coding
ENSG00000122679	45197390	45225901	7	RAMP3	protein_coding
ENSG00000106366	100770370	100782547	7	SERPINE1	protein_coding
ENSG00000106367	100797678	100804877	7	AP1S1	protein_coding
ENSG00000106331	127250346	127255982	7	PAX4	protein_coding
ENSG00000164742	45613739	45762715	7	ADCY1	protein_coding
ENSG00000127914	91570181	91739987	7	AKAP9	protein_coding
ENSG00000197157	127292234	127732661	7	SND1	protein_coding
ENSG00000146678	45927956	45933267	7	IGFBP1	protein_coding
ENSG00000146918	158424003	158497520	7	NCAPG2	protein_coding
ENSG00000128564	100805790	100808874	7	VGF	protein_coding
ENSG00000167011	100813774	100823557	7	NAT16	protein_coding
ENSG00000106384	100838288	100844302	7	MOGAT3	protein_coding
ENSG00000122691	19060614	19157295	7	TWIST1	protein_coding
ENSG00000146618	19184405	19185044	7	FERD3L	protein_coding
ENSG00000146674	45951949	45961473	7	IGFBP3	protein_coding
ENSG00000105849	19735085	19748710	7	TWISTNB	protein_coding
ENSG00000106397	100849258	100861701	7	PLOD3	protein_coding
ENSG00000173452	19758933	19813221	7	TMEM196	protein_coding
ENSG00000183742	20174278	20257027	7	MACC1	protein_coding
ENSG00000105855	20370325	20455377	7	ITGB8	protein_coding
ENSG00000136205	47314752	47622156	7	TNS3	protein_coding
ENSG00000128594	127667124	127672160	7	LRRC4	protein_coding
ENSG00000174697	127881337	127897681	7	LEP	protein_coding
ENSG00000004846	20654830	20816658	7	ABCB5	protein_coding
ENSG00000106344	127937738	127983962	7	RBM28	protein_coding
ENSG00000106400	100860949	100867471	7	ZNHIT1	protein_coding
ENSG00000106404	100875373	100882101	7	CLDN15	protein_coding
ENSG00000001630	91741465	91772266	7	CYP51A1	protein_coding
ENSG00000164651	20823906	20826505	7	SP8	protein_coding
ENSG00000214253	100882739	100895597	7	FIS1	protein_coding
ENSG00000105866	21467652	21554440	7	SP4	protein_coding
ENSG00000221845	47694842	47701246	7	C7orf65	protein_coding
ENSG00000136273	47735328	48019178	7	HUS1	protein_coding
ENSG00000105877	21582833	21941457	7	DNAH11	protein_coding
ENSG00000240720	91741473	91808845	7	LRRD1	protein_coding
ENSG00000158683	47814250	47988088	7	PKD1L1	protein_coding
ENSG00000224940	127990379	128001739	7	PRRT4	protein_coding
ENSG00000128581	100956975	100965104	7	RABL5	protein_coding
ENSG00000001631	91828283	91875480	7	KRIT1	protein_coding
ENSG00000106348	128032331	128050306	7	IMPDH1	protein_coding
ENSG00000136275	47834889	47859445	7	C7orf69	protein_coding
ENSG00000164744	48026745	48068716	7	SUN3	protein_coding
ENSG00000164649	21940518	21985702	7	CDCA7L	protein_coding
ENSG00000117868	158523686	158622944	7	ESYT2	protein_coding
ENSG00000106436	101256605	101272576	7	MYL10	protein_coding
ENSG00000164746	48075108	48100901	7	C7orf57	protein_coding
ENSG00000183696	48128225	48148330	7	UPP1	protein_coding
ENSG00000126870	158649269	158749438	7	WDR60	protein_coding
ENSG00000257923	101458959	101927249	7	CUX1	protein_coding
ENSG00000136237	22157856	22396763	7	RAPGEF5	protein_coding
ENSG00000179869	48211055	48687092	7	ABCA13	protein_coding
ENSG00000106018	158820866	158937649	7	VIPR2	protein_coding
ENSG00000135245	128095903	128098472	7	HILPDA	protein_coding
ENSG00000105889	22459063	22672544	7	STEAP1B	protein_coding
ENSG00000136244	22765503	22771621	7	IL6	protein_coding
ENSG00000188730	49813257	49961546	7	VWC2	protein_coding
ENSG00000196683	22852251	22862470	7	TOMM7	protein_coding
ENSG00000001629	91875548	92030698	7	ANKIB1	protein_coding
ENSG00000165055	128116783	128146656	7	METTL2B	protein_coding
ENSG00000042813	49890017	50160925	7	ZPBP	protein_coding
ENSG00000122591	22980878	23053749	7	FAM126A	protein_coding
ENSG00000164500	50135632	50199426	7	C7orf72	protein_coding
ENSG00000157259	92076767	92088150	7	GATAD1	protein_coding
ENSG00000185811	50343720	50472799	7	IKZF1	protein_coding
ENSG00000242950	92097694	92107300	7	ERVW-1	protein_coding
ENSG00000122550	23145353	23217533	7	KLHL7	protein_coding
ENSG00000127980	92116334	92157845	7	PEX1	protein_coding
ENSG00000132436	50511831	50518088	7	FIGNL1	protein_coding
ENSG00000205085	128312342	128326929	7	FAM71F2	protein_coding
ENSG00000135248	128349115	128371797	7	FAM71F1	protein_coding
ENSG00000160999	101928405	101962178	7	SH2B2	protein_coding
ENSG00000136243	23221446	23240630	7	NUPL2	protein_coding
ENSG00000128563	102004319	102067123	7	PRKRIP1	protein_coding
ENSG00000132437	50526134	50633154	7	DDC	protein_coding
ENSG00000160991	102073553	102097268	7	ORAI2	protein_coding
ENSG00000128595	128379346	128411861	7	CALU	protein_coding
ENSG00000160993	102096685	102105323	7	ALKBH4	protein_coding
ENSG00000161036	102105376	102113615	7	LRWD1	protein_coding
ENSG00000136235	23275586	23314727	7	GPNMB	protein_coding
ENSG00000128617	128412545	128415844	7	OPN1SW	protein_coding
ENSG00000156928	23338358	23351348	7	MALSU1	protein_coding
ENSG00000005075	102113565	102119354	7	POLR2J	protein_coding
ENSG00000136231	23349828	23510086	7	IGF2BP3	protein_coding
ENSG00000170667	102122892	102158228	7	RASA4B	protein_coding
ENSG00000128596	128430811	128462186	7	CCDC136	protein_coding
ENSG00000106070	50657760	50861159	7	GRB10	protein_coding
ENSG00000128591	128470431	128499328	7	FLNC	protein_coding
ENSG00000127993	92158087	92167319	7	RBM48	protein_coding
ENSG00000164548	23544399	23571660	7	TRA2A	protein_coding
ENSG00000234545	92190107	92219708	7	FAM133B	protein_coding
ENSG00000128524	128502880	128505898	7	ATP6V1F	protein_coding
ENSG00000169193	23636998	23684327	7	CCDC126	protein_coding
ENSG00000128604	128577666	128590089	7	IRF5	protein_coding
ENSG00000188732	23719749	23742868	7	FAM221A	protein_coding
ENSG00000106078	51083909	51384515	7	COBL	protein_coding
ENSG00000105810	92234235	92465908	7	CDK6	protein_coding
ENSG00000205413	92728829	92747336	7	SAMD9	protein_coding
ENSG00000196335	23749786	23872132	7	STK31	protein_coding
ENSG00000221900	53103349	53104617	7	POM121L12	protein_coding
ENSG00000177409	92759368	92777682	7	SAMD9L	protein_coding
ENSG00000170419	54610018	54638773	7	VSTM2A	protein_coding
ENSG00000132432	54819943	54827667	7	SEC61G	protein_coding
ENSG00000188175	92817899	92855837	7	HEPACAM2	protein_coding
ENSG00000064419	128594948	128695198	7	TNPO3	protein_coding
ENSG00000004766	92861653	92988338	7	CCDC132	protein_coding
ENSG00000146648	55086714	55324313	7	EGFR	protein_coding
ENSG00000122585	24323782	24331484	7	NPY	protein_coding
ENSG00000105926	24612887	24733812	7	MPP6	protein_coding
ENSG00000105928	24737972	24809244	7	DFNA5	protein_coding
ENSG00000158457	128784712	128808671	7	TSPAN33	protein_coding
ENSG00000132434	55433141	55501435	7	LANCL2	protein_coding
ENSG00000128602	128828713	128853386	7	SMO	protein_coding
ENSG00000158467	128864864	129070052	7	AHCYL2	protein_coding
ENSG00000154978	55503749	55640681	7	VOPP1	protein_coding
ENSG00000004948	93053799	93204042	7	CALCR	protein_coding
ENSG00000070882	24836158	25021253	7	OSBPL3	protein_coding
ENSG00000154997	55861237	55930482	7	SEPT14	protein_coding
ENSG00000249773	55954970	56022932	7	MRPS17	protein_coding
ENSG00000178665	55955169	56009918	7	ZNF713	protein_coding
ENSG00000146729	56019486	56067874	7	GBAS	protein_coding
ENSG00000172115	25159710	25164980	7	CYCS	protein_coding
ENSG00000127928	93220885	93540577	7	GNGT1	protein_coding
ENSG00000105825	93514709	93520303	7	TFPI2	protein_coding
ENSG00000153790	25174316	25219975	7	C7orf31	protein_coding
ENSG00000239789	56019512	56024192	7	MRPS17	protein_coding
ENSG00000128578	129074274	129128240	7	STRIP2	protein_coding
ENSG00000105954	25264189	25268105	7	NPVF	protein_coding
ENSG00000050344	26191860	26226745	7	NFE2L3	protein_coding
ENSG00000146733	56078744	56119297	7	PSPH	protein_coding
ENSG00000240204	129142320	129152773	7	SMKR1	protein_coding
ENSG00000122566	26229547	26241149	7	HNRNPA2B1	protein_coding
ENSG00000106459	129251555	129396922	7	NRF1	protein_coding
ENSG00000146731	56119323	56131682	7	CCT6A	protein_coding
ENSG00000168255	102178365	102213103	7	POLR2J3	protein_coding
ENSG00000186591	129470572	129592789	7	UBE2H	protein_coding
ENSG00000205238	102191679	102202755	7	SPDYE2	protein_coding
ENSG00000105808	102220093	102257204	7	RASA4	protein_coding
ENSG00000091732	129658126	129691291	7	ZC3HC1	protein_coding
ENSG00000127920	93551011	93557922	7	GNG11	protein_coding
ENSG00000105829	93592074	93633694	7	BET1	protein_coding
ENSG00000122565	26240782	26252976	7	CBX3	protein_coding
ENSG00000164692	94023873	94060544	7	COL1A2	protein_coding
ENSG00000129103	56131695	56148363	7	SUMF2	protein_coding
ENSG00000086300	26331541	26413949	7	SNX10	protein_coding
ENSG00000222004	26677490	26686889	7	C7orf71	protein_coding
ENSG00000005020	26706681	27034858	7	SKAP2	protein_coding
ENSG00000128607	129710350	129775560	7	KLHDC10	protein_coding
ENSG00000105991	27132612	27135615	7	HOXA1	protein_coding
ENSG00000146842	129804555	129847610	7	TMEM209	protein_coding
ENSG00000105996	27139721	27142430	7	HOXA2	protein_coding
ENSG00000164776	56148440	56160689	7	PHKG1	protein_coding
ENSG00000267368	102277472	102283238	7	UPK3BL	protein_coding
ENSG00000228049	102277474	102312076	7	POLR2J2	protein_coding
ENSG00000267645	102277496	102312088	7	POLR2J2	protein_coding
ENSG00000105997	27145803	27192200	7	HOXA3	protein_coding
ENSG00000173678	102290772	102301847	7	SPDYE2B	protein_coding
ENSG00000197576	27168126	27170418	7	HOXA4	protein_coding
ENSG00000106004	27180671	27183287	7	HOXA5	protein_coding
ENSG00000106006	27185015	27190222	7	HOXA6	protein_coding
ENSG00000165120	129847700	129856683	7	SSMEM1	protein_coding
ENSG00000122592	27193335	27197555	7	HOXA7	protein_coding
ENSG00000078399	27202054	27210117	7	HOXA9	protein_coding
ENSG00000158516	129906667	129929638	7	CPA2	protein_coding
ENSG00000222011	102389418	102449672	7	FAM185A	protein_coding
ENSG00000253293	27210210	27219880	7	HOXA10	protein_coding
ENSG00000005073	27221129	27224842	7	HOXA11	protein_coding
ENSG00000106031	27233122	27239725	7	HOXA13	protein_coding
ENSG00000106153	56169262	56174269	7	CHCHD2	protein_coding
ENSG00000106038	27282164	27290112	7	EVX1	protein_coding
ENSG00000127995	94138531	94186331	7	CASD1	protein_coding
ENSG00000128510	129932974	129964020	7	CPA4	protein_coding
ENSG00000185290	56182374	56184093	7	NUPR1L	protein_coding
ENSG00000185177	57187321	57207571	7	ZNF479	protein_coding
ENSG00000182111	57509883	57533252	7	ZNF716	protein_coding
ENSG00000257482	63505821	63538927	7	ZNF727	protein_coding
